Filename,Center_X,Center_Y,Width,Height
date_1-5-2024_10.0.11_1.png,265,119,5,5
date_1-5-2024_13.0.11_1.png,266,120,5,5
date_1-5-2024_15.0.11_1.png,265,113,5,5
date_10-5-2024_10.0.11_1.png,300,216,5,5
date_10-5-2024_13.0.11_1.png,300,216,5,5
date_10-5-2024_15.0.11_1.png,298,214,5,5
date_11-5-2024_10.0.11_1.png,298,213,5,5
date_11-5-2024_13.0.10_1.png,298,209,5,5
date_11-5-2024_15.0.10_1.png,296,210,5,5
date_12-5-2024_10.0.11_1.png,298,214,5,5
date_12-5-2024_13.0.10_1.png,296,209,5,5
date_12-5-2024_15.0.10_1.png,295,211,5,5
date_13-5-2024_10.0.11_1.png,294,217,5,5
date_13-5-2024_13.0.10_1.png,288,217,5,5
date_14-5-2024_10.0.11_1.png,273,245,5,5
date_14-5-2024_13.0.10_1.png,273,242,5,5
date_14-5-2024_15.0.11_1.png,270,245,5,5
date_15-5-2024_10.0.11_1.png,269,235,5,5
date_15-5-2024_13.0.10_1.png,267,232,5,5
date_15-5-2024_15.0.11_1.png,267,231,5,5
date_16-5-2024_10.0.11_1.png,267,233,5,5
date_16-5-2024_13.0.10_1.png,256,243,5,5
date_16-5-2024_15.0.10_1.png,252,233,5,5
date_17-5-2024_10.0.11_1.png,193,236,5,5
date_17-5-2024_13.0.10_1.png,191,233,5,5
date_17-5-2024_15.0.10_1.png,194,243,5,5
date_18-5-2024_10.0.11_1.png,192,233,5,5
date_18-5-2024_13.0.11_1.png,192,232,5,5
date_18-5-2024_15.0.10_1.png,192,235,5,5
date_19-5-2024_10.0.11_1.png,192,236,5,5
date_19-5-2024_13.0.10_1.png,192,235,5,5
date_19-5-2024_15.0.10_1.png,191,234,5,5
date_2-5-2024_10.0.11_1.png,339,201,5,5
date_2-5-2024_13.0.10_1.png,340,203,5,5
date_2-5-2024_15.0.11_1.png,340,201,5,5
date_20-5-2024_10.0.11_1.png,193,240,5,5
date_20-5-2024_13.0.10_1.png,191,233,5,5
date_20-5-2024_15.0.10_1.png,191,236,5,5
date_21-5-2024_10.0.11_1.png,188,227,5,5
date_21-5-2024_13.0.11_1.png,189,234,5,5
date_21-5-2024_15.0.11_1.png,187,225,5,5
date_22-5-2024_10.0.11_1.png,174,233,5,5
date_22-5-2024_13.0.10_1.png,176,241,5,5
date_22-5-2024_15.0.10_1.png,175,235,5,5
date_23-5-2024_10.0.11_1.png,175,228,5,5
date_23-5-2024_13.0.10_1.png,173,232,5,5
date_23-5-2024_15.0.10_1.png,174,230,5,5
date_27-5-2024_10.0.11_1.png,77,225,5,5
date_27-5-2024_13.0.11_1.png,76,227,5,5
date_27-5-2024_15.0.11_1.png,76,226,5,5
date_28-5-2024_10.0.11_1.png,76,225,5,5
date_28-5-2024_13.0.10_1.png,74,222,5,5
date_28-5-2024_15.0.10_1.png,76,229,5,5
date_29-5-2024_10.0.11_1.png,74,224,5,5
date_29-5-2024_13.0.10_1.png,75,227,5,5
date_29-5-2024_15.0.11_1.png,75,229,5,5
date_3-5-2024_10.0.11_1.png,339,195,5,5
date_3-5-2024_13.0.10_1.png,341,197,5,5
date_3-5-2024_15.0.10_1.png,340,199,5,5
date_30-4-2024_10.0.11_1.png,262,99,5,5
date_30-4-2024_13.0.11_1.png,265,118,5,5
date_30-4-2024_15.0.11_1.png,266,115,5,5
date_30-5-2024_10.0.11_1.png,73,225,5,5
date_30-5-2024_13.0.10_1.png,74,224,5,5
date_9-5-2024_15.42.7_1.png,301,237,5,5
