Filename,Center_X,Center_Y,Width,Height
date_1-5-2024_10.0.11_1.png,431,189,5,5
date_1-5-2024_13.0.11_1.png,430,184,5,5
date_1-5-2024_15.0.11_1.png,431,183,5,5
date_13-5-2024_13.58.39_1.png,311,194,5,5
date_13-5-2024_15.0.11_1.png,326,187,5,5
date_2-5-2024_10.0.10_1.png,433,190,5,5
date_2-5-2024_13.0.10_1.png,432,191,5,5
date_2-5-2024_15.0.11_1.png,432,189,5,5
date_30-4-2024_15.0.11_1.png,428,190,5,5
date_6-6-2024_10.0.11_1.png,332,184,5,5
date_6-6-2024_13.0.10_1.png,333,183,5,5
date_6-6-2024_15.0.11_1.png,336,192,5,5
date_9-5-2024_16.51.40_1.png,490,227,5,5
