Filename,Center_X,Center_Y,Width,Height
date_1-5-2024_10.0.11_1.png,317,14,5,5
date_1-5-2024_13.0.11_1.png,320,11,5,5
date_1-5-2024_15.0.11_1.png,321,13,5,5
date_13-5-2024_15.0.11_1.png,297,18,5,5
date_14-5-2024_10.0.11_1.png,274,20,5,5
date_14-5-2024_13.0.10_1.png,274,20,5,5
date_14-5-2024_15.0.10_1.png,273,18,5,5
date_15-5-2024_10.0.11_1.png,275,16,5,5
date_15-5-2024_13.0.10_1.png,274,17,5,5
date_15-5-2024_15.0.10_1.png,275,16,5,5
date_16-5-2024_10.0.11_1.png,275,14,5,5
date_16-5-2024_13.0.10_1.png,275,16,5,5
date_16-5-2024_15.0.11_1.png,277,16,5,5
date_17-5-2024_10.0.11_1.png,224,19,5,5
date_17-5-2024_13.0.10_1.png,225,16,5,5
date_17-5-2024_15.0.10_1.png,226,16,5,5
date_18-5-2024_10.0.11_1.png,225,14,5,5
date_18-5-2024_13.0.10_1.png,226,12,5,5
date_18-5-2024_15.0.10_1.png,227,15,5,5
date_19-5-2024_10.0.11_1.png,226,15,5,5
date_19-5-2024_13.0.10_1.png,227,15,5,5
date_19-5-2024_15.0.11_1.png,227,15,5,5
date_2-5-2024_10.0.11_1.png,313,14,5,5
date_2-5-2024_13.0.10_1.png,307,18,5,5
date_2-5-2024_15.0.11_1.png,304,19,5,5
date_20-5-2024_10.0.11_1.png,227,16,5,5
date_20-5-2024_13.0.10_1.png,225,12,5,5
date_20-5-2024_15.0.10_1.png,225,15,5,5
date_21-5-2024_10.0.11_1.png,226,13,5,5
date_21-5-2024_13.0.11_1.png,226,14,5,5
date_21-5-2024_15.0.11_1.png,227,14,5,5
date_22-5-2024_10.0.11_1.png,247,15,5,5
date_22-5-2024_13.0.10_1.png,232,17,5,5
date_22-5-2024_15.0.11_1.png,233,17,5,5
date_23-5-2024_10.0.11_1.png,233,14,5,5
date_23-5-2024_13.0.10_1.png,233,11,5,5
date_23-5-2024_15.0.7_1.png,228,33,5,5
date_24-5-2024_10.0.11_1.png,234,24,5,5
date_24-5-2024_13.0.11_1.png,224,33,5,5
date_24-5-2024_15.0.10_1.png,227,25,5,5
date_25-5-2024_10.0.10_1.png,227,26,5,5
date_25-5-2024_13.0.11_1.png,227,24,5,5
date_25-5-2024_15.0.11_1.png,224,33,5,5
date_28-4-2024_15.0.11_1.png,324,14,5,5
date_29-4-2024_10.0.11_1.png,323,12,5,5
date_29-4-2024_13.0.10_1.png,324,13,5,5
date_29-4-2024_15.0.10_1.png,327,10,5,5
date_3-5-2024_10.0.11_1.png,317,12,5,5
date_30-4-2024_10.0.11_1.png,322,15,5,5
date_30-4-2024_13.0.10_1.png,316,15,5,5
date_30-4-2024_15.0.10_1.png,316,14,5,5
date_5-5-2024_10.0.11_1.png,307,11,5,5
date_5-5-2024_13.0.10_1.png,306,15,5,5
date_5-5-2024_15.0.11_1.png,304,15,5,5
date_6-5-2024_10.0.11_1.png,303,14,5,5
date_6-5-2024_12.35.6_1.png,305,29,5,5
