Filename,Center_X,Center_Y,Width,Height
date_1-5-2024_10.0.11_1.png,331,196,5,5
date_1-5-2024_13.0.11_1.png,330,194,5,5
date_1-5-2024_15.0.11_1.png,330,193,5,5
date_1-6-2024_10.0.11_1.png,354,217,5,5
date_1-6-2024_13.0.11_1.png,354,217,5,5
date_1-6-2024_15.0.11_1.png,355,216,5,5
date_10-5-2024_10.0.11_1.png,335,201,5,5
date_10-5-2024_13.0.11_1.png,335,200,5,5
date_10-5-2024_15.0.10_1.png,335,195,5,5
date_11-5-2024_10.0.11_1.png,335,194,5,5
date_11-5-2024_13.0.10_1.png,334,197,5,5
date_11-5-2024_15.0.11_1.png,334,199,5,5
date_12-5-2024_10.0.10_1.png,334,199,5,5
date_12-5-2024_13.0.10_1.png,333,195,5,5
date_12-5-2024_15.0.11_1.png,333,199,5,5
date_13-5-2024_10.0.11_1.png,331,202,5,5
date_13-5-2024_13.0.11_1.png,344,195,5,5
date_13-5-2024_15.0.11_1.png,337,208,5,5
date_14-5-2024_10.0.11_1.png,338,207,5,5
date_14-5-2024_13.0.11_1.png,338,212,5,5
date_14-5-2024_15.0.10_1.png,337,210,5,5
date_15-5-2024_10.0.11_1.png,338,197,5,5
date_15-5-2024_13.0.10_1.png,337,196,5,5
date_15-5-2024_15.0.11_1.png,337,195,5,5
date_16-5-2024_10.0.10_1.png,336,196,5,5
date_16-5-2024_13.0.10_1.png,336,216,5,5
date_16-5-2024_15.0.11_1.png,337,197,5,5
date_17-5-2024_10.0.10_1.png,333,193,5,5
date_17-5-2024_13.0.11_1.png,337,205,5,5
date_17-5-2024_15.0.11_1.png,333,211,5,5
date_18-5-2024_10.0.10_1.png,336,194,5,5
date_18-5-2024_13.0.11_1.png,337,195,5,5
date_18-5-2024_15.0.11_1.png,336,193,5,5
date_19-5-2024_10.0.10_1.png,335,195,5,5
date_19-5-2024_13.0.11_1.png,336,189,5,5
date_19-5-2024_15.0.10_1.png,334,191,5,5
date_2-5-2024_10.0.11_1.png,332,196,5,5
date_2-5-2024_13.0.10_1.png,332,204,5,5
date_2-5-2024_15.0.10_1.png,333,198,5,5
date_2-6-2024_10.0.10_1.png,355,207,5,5
date_2-6-2024_13.0.10_1.png,354,206,5,5
date_2-6-2024_15.0.10_1.png,354,217,5,5
date_20-5-2024_10.0.10_1.png,336,204,5,5
date_20-5-2024_13.0.11_1.png,334,197,5,5
