Filename,Center_X,Center_Y,Width,Height
date_17-5-2024_10.0.11_1.png,214,51,5,5
date_17-5-2024_10.0.11_1.png,864,19,5,5
date_30-4-2024_15.0.10_1.png,956,14,5,5
date_30-4-2024_15.0.10_1.png,305,37,5,5
date_1-5-2024_15.0.11_1.png,961,13,5,5
date_1-5-2024_15.0.11_1.png,310,33,5,5
date_22-5-2024_13.0.10_1.png,223,47,5,5
date_22-5-2024_13.0.10_1.png,872,17,5,5
date_23-5-2024_15.0.7_1.png,218,63,5,5
date_23-5-2024_15.0.7_1.png,868,33,5,5
date_15-5-2024_13.0.10_1.png,263,41,5,5
date_15-5-2024_13.0.10_1.png,914,17,5,5
date_20-5-2024_10.0.11_1.png,216,46,5,5
date_20-5-2024_10.0.11_1.png,867,16,5,5
date_29-4-2024_10.0.11_1.png,963,12,5,5
date_29-4-2024_10.0.11_1.png,313,33,5,5
date_18-5-2024_10.0.11_1.png,865,14,5,5
date_18-5-2024_10.0.11_1.png,214,40,5,5
date_24-5-2024_15.0.10_1.png,217,56,5,5
date_24-5-2024_15.0.10_1.png,867,25,5,5
date_25-5-2024_15.0.11_1.png,864,33,5,5
date_25-5-2024_15.0.11_1.png,214,64,5,5
date_1-5-2024_10.0.11_1.png,957,14,5,5
date_1-5-2024_10.0.11_1.png,307,36,5,5
date_14-5-2024_13.0.10_1.png,914,20,5,5
date_14-5-2024_13.0.10_1.png,263,51,5,5
date_25-5-2024_10.0.10_1.png,867,26,5,5
date_25-5-2024_10.0.10_1.png,217,56,5,5
date_24-5-2024_10.0.11_1.png,874,24,5,5
date_24-5-2024_10.0.11_1.png,224,55,5,5
date_19-5-2024_10.0.11_1.png,215,40,5,5
date_19-5-2024_10.0.11_1.png,866,15,5,5
date_21-5-2024_10.0.11_1.png,866,13,5,5
date_21-5-2024_10.0.11_1.png,216,38,5,5
date_5-5-2024_15.0.11_1.png,944,15,5,5
date_5-5-2024_15.0.11_1.png,293,40,5,5
date_16-5-2024_10.0.11_1.png,915,14,5,5
date_16-5-2024_10.0.11_1.png,264,38,5,5
date_6-5-2024_12.35.6_1.png,294,57,5,5
date_6-5-2024_12.35.6_1.png,945,29,5,5
date_23-5-2024_13.0.10_1.png,224,31,5,5
date_23-5-2024_13.0.10_1.png,873,11,5,5
date_17-5-2024_15.0.10_1.png,215,44,5,5
date_17-5-2024_15.0.10_1.png,866,16,5,5
date_16-5-2024_15.0.11_1.png,917,16,5,5
date_16-5-2024_15.0.11_1.png,266,42,5,5
date_30-4-2024_10.0.11_1.png,962,15,5,5
date_30-4-2024_10.0.11_1.png,312,38,5,5
date_5-5-2024_10.0.11_1.png,947,11,5,5
date_5-5-2024_10.0.11_1.png,297,32,5,5
date_13-5-2024_15.0.11_1.png,937,18,5,5
date_13-5-2024_15.0.11_1.png,287,47,5,5
date_20-5-2024_15.0.10_1.png,865,15,5,5
date_20-5-2024_15.0.10_1.png,215,39,5,5
date_2-5-2024_13.0.10_1.png,947,18,5,5
date_2-5-2024_13.0.10_1.png,297,45,5,5
date_21-5-2024_15.0.11_1.png,867,14,5,5
date_21-5-2024_15.0.11_1.png,216,41,5,5
date_18-5-2024_15.0.10_1.png,867,15,5,5
date_18-5-2024_15.0.10_1.png,217,42,5,5
date_19-5-2024_15.0.11_1.png,217,40,5,5
date_19-5-2024_15.0.11_1.png,867,15,5,5
date_28-4-2024_15.0.11_1.png,964,14,5,5
date_28-4-2024_15.0.11_1.png,314,39,5,5
date_29-4-2024_15.0.10_1.png,967,10,5,5
date_29-4-2024_15.0.10_1.png,317,30,5,5
date_22-5-2024_15.0.11_1.png,223,46,5,5
date_22-5-2024_15.0.11_1.png,873,17,5,5
date_3-5-2024_10.0.11_1.png,957,12,5,5
date_3-5-2024_10.0.11_1.png,307,30,5,5
date_14-5-2024_15.0.10_1.png,263,47,5,5
date_14-5-2024_15.0.10_1.png,913,18,5,5
date_6-5-2024_10.0.11_1.png,943,14,5,5
date_6-5-2024_10.0.11_1.png,293,37,5,5
date_21-5-2024_13.0.11_1.png,866,14,5,5
date_21-5-2024_13.0.11_1.png,216,39,5,5
date_20-5-2024_13.0.10_1.png,215,34,5,5
date_20-5-2024_13.0.10_1.png,865,12,5,5
date_18-5-2024_13.0.10_1.png,866,12,5,5
date_18-5-2024_13.0.10_1.png,217,36,5,5
date_29-4-2024_13.0.10_1.png,964,13,5,5
date_29-4-2024_13.0.10_1.png,315,36,5,5
date_24-5-2024_13.0.11_1.png,213,64,5,5
date_24-5-2024_13.0.11_1.png,864,33,5,5
date_15-5-2024_10.0.11_1.png,263,44,5,5
date_15-5-2024_10.0.11_1.png,915,16,5,5
date_22-5-2024_10.0.11_1.png,887,15,5,5
date_22-5-2024_10.0.11_1.png,237,43,5,5
date_17-5-2024_13.0.10_1.png,214,43,5,5
date_17-5-2024_13.0.10_1.png,865,16,5,5
date_2-5-2024_10.0.11_1.png,953,14,5,5
date_2-5-2024_10.0.11_1.png,302,35,5,5
date_15-5-2024_15.0.10_1.png,915,16,5,5
date_15-5-2024_15.0.10_1.png,263,40,5,5
date_1-5-2024_13.0.11_1.png,960,11,5,5
date_1-5-2024_13.0.11_1.png,310,31,5,5
date_30-4-2024_13.0.10_1.png,956,15,5,5
date_30-4-2024_13.0.10_1.png,306,38,5,5
date_5-5-2024_13.0.10_1.png,946,15,5,5
date_5-5-2024_13.0.10_1.png,295,37,5,5
date_23-5-2024_10.0.11_1.png,873,14,5,5
date_23-5-2024_10.0.11_1.png,223,39,5,5
date_16-5-2024_13.0.10_1.png,264,43,5,5
date_16-5-2024_13.0.10_1.png,915,16,5,5
date_19-5-2024_13.0.10_1.png,867,15,5,5
date_19-5-2024_13.0.10_1.png,218,40,5,5
date_2-5-2024_15.0.11_1.png,294,46,5,5
date_2-5-2024_15.0.11_1.png,944,19,5,5
date_14-5-2024_10.0.11_1.png,914,20,5,5
date_14-5-2024_10.0.11_1.png,263,52,5,5
